0.0, 0.0, 0.0
-0.002001690911129117, -0.0027815329376608133, 0.0003030182560905814
-0.0013418399030342698, -0.0027100988663733006, 0.001802213373593986
-0.0002481960691511631, -0.0013845525681972504, 0.0010131578892469406
0.00010456581367179751, 0.00015150359831750393, 0.0004133019829168916
0.002777477027848363, 0.001809960464015603, 0.005527605768293142
0.002548851538449526, 0.0036718258634209633, -0.0023952568881213665
0.002640568418428302, 0.003414866514503956, -0.00034205010160803795
0.001437426544725895, -0.008490960113704205, 0.0048460285179317
0.0032751294784247875, 0.0006925370544195175, -0.0023605073802173138
-0.008859513327479362, -8.373853052034974e-05, 0.0029515675269067287
-0.00011460762470960617, 0.0007038107723928988, 0.0029250571969896555
-0.0014994360972195864, -0.0016388113144785166, 0.001841661287471652
0.0035545469727367163, 0.005732396617531776, -0.0017968160100281239
0.003090928541496396, 0.003376854583621025, -0.00259821442887187
0.004416987299919128, 0.008115565404295921, -0.0005647263024002314
0.002024215180426836, -0.0036614416167140007, -0.0021314776968210936
-0.0007221614941954613, 0.0004201461561024189, -0.0023356874007731676
0.005109111312776804, 0.001598912407644093, 0.0020924077834933996
0.0008066236041486263, -0.001179071026854217, 0.0019309697672724724
-0.013761425390839577, 0.03225239738821983, -0.010767585597932339
-0.001003849320113659, -0.00017824023962020874, -0.0014207828789949417
-0.00403060857206583, 0.02089540660381317, -0.006420545745640993
0.00031575048342347145, 0.0008101519197225571, -0.0010566641576588154
-0.0011712228879332542, 0.0004856098676100373, 0.0013427888043224812
-0.002176169538870454, 0.010267334058880806, -0.0021394817158579826
-0.0023057088255882263, -0.0014023678377270699, 0.0011160634458065033
-0.005326899699866772, 0.015957675874233246, -0.005407766439020634
-0.011967608705163002, 0.014889901503920555, -0.0025179688818752766
-0.003604138270020485, 0.008278459310531616, 0.0030164718627929688
0.003565930761396885, 0.007469993084669113, -0.004234441090375185
-0.0005559329874813557, -0.00014429911971092224, 0.0005130097270011902
-0.00857212208211422, 0.031554147601127625, -0.01180973369628191
-0.006939919199794531, 0.008891347795724869, 0.0027832956984639168
0.002942186314612627, 0.012213019654154778, -0.0025175632908940315
-0.0052537159062922, -0.005107328295707703, 0.0031487159430980682
-0.0013749978970736265, 0.005859595723450184, 0.0014692371478304267
-0.001755632576532662, 0.0010330271907150745, 5.471787881106138e-05
-0.004213550593703985, 0.01742476224899292, -0.0032443194650113583
0.0031800209544599056, 0.007750796154141426, -0.002882651286199689
0.001714354963041842, 0.003500224556773901, -0.0014049502788111567
-0.001261204364709556, 0.026882899925112724, -0.008009160868823528
-0.00675626378506422, 0.02140774205327034, -0.008340680971741676
-0.005020600743591785, 0.014309532940387726, -0.00034826062619686127
-0.0025685036089271307, 0.007540291175246239, 0.0006409685593098402
-0.008045676164329052, 0.014635061845183372, -0.006252624094486237
0.0006166854873299599, 0.0021315375342965126, -0.0010958295315504074
-0.0007773019606247544, 0.012646172195672989, -0.004051782190799713
-0.0022709378972649574, 0.015823157504200935, -0.00037771323695778847
-0.004203432239592075, 0.01501437183469534, -0.00596990529447794
0.004567964933812618, 0.004140338860452175, -0.0022128766868263483
0.001949984347447753, -0.0037951404228806496, -0.005822118371725082
